crime_place,crime_cnt
서울_강서,389
서울_관악,504
서울_광진,347
서울_구로,373
서울_금천,255
서울_노원,271
서울_도봉,165
서울_동대문,221
서울_동작,396
서울_마포,718
서울_서대문,260
서울_서초,615
서울_성동,192
서울_성북,284
서울_송파,493
서울_양천,173
서울_영등포,547
서울_용산,401
서울_은평,280
서울_종로,345
서울_중구,329
서울_중랑,223
성남,641
수원,875
순천,158
시흥,289
아산,166
안동,79
안산,545
안양,396
양산,127
여수,130
용인,379
울산_남구,225
울산_동구,74
울산_북구,59
울산_울주군,93
울산_중구,75
원주,201
의정부,302
이천,123
익산,118
인천_강화군,21
인천_계양,173
인천_남동,457
인천_동구,24
인천_미추홀,338
인천_부평,486
인천_서구,317
인천_연수,159
인천_옹진군,10
인천_중구,151
전주,372
정읍,43
제주,381
제천,74
진주,142
창원,395
천안,380
청주,451
춘천,119
충주,103
파주,191
평택,341
포항,256
강릉,856
거제,523
경산,835
경주,528
고양,3146
광명,1015
광주_광산,1191
광주_남구,493
광주_동구,625
광주_북구,1295
광주_서구,1540
구리,990
구미,913
군산,852
군포,745
기타 도시,14454
김천,320
김해,1679
남양주,1747
논산,303
대구_남구,594
대구_달서,1452
대구_달성군,417
대구_동구,1100
대구_북구,1154
대구_서구,766
대구_수성,729
대구_중구,792
대전_대덕,609
대전_동구,977
대전_서구,1816
대전_유성,964
대전_중구,1470
도시이외,6619
목포,1042
범죄분류,폭행
부산_강서,230
부산_금정,573
부산_기장군,346
부산_남구,600
부산_동구,485
부산_동래,818
부산_부산진,1922
부산_북구,767
부산_사상,637
부산_사하,872
부산_서구,286
부산_수영,580
부산_연제,702
부산_영도,364
부산_중구,459
부산_해운대,1110
부천,2968
서산,513
서울_강남,2364
서울_강동,1356
서울_강북,1461
서울_강서,1569
서울_관악,1883
서울_광진,1093
서울_구로,1868
서울_금천,1108
서울_노원,1407
서울_도봉,778
서울_동대문,1505
서울_동작,1015
서울_마포,1669
서울_서대문,876
서울_서초,1499
서울_성동,818
서울_성북,1075
서울_송파,1968
서울_양천,1317
서울_영등포,1992
서울_용산,1371
서울_은평,1256
서울_종로,1300
서울_중구,1311
서울_중랑,1560
성남,3095
수원,4819
순천,776
시흥,1587
아산,1073
안동,419
안산,2772
안양,1974
양산,643
여수,1248
용인,1980
울산_남구,1688
울산_동구,636
울산_북구,374
울산_울주군,536
울산_중구,626
원주,1192
의정부,2200
이천,928
익산,1000
인천_강화군,214
인천_계양,1282
인천_남동,2205
인천_동구,267
인천_미추홀,1945
인천_부평,2780
인천_서구,1909
인천_연수,765
인천_옹진군,52
인천_중구,679
전주,1725
정읍,249
제주,2097
제천,297
진주,838
창원,2984
천안,2155
청주,2610
춘천,669
충주,423
파주,1047
평택,2242
포항,1298
강릉,264
거제,320
경산,231
경주,244
고양,534
광명,180
광주_광산,287
광주_남구,157
광주_동구,144
광주_북구,323
광주_서구,263
구리,164
구미,308
군산,306
군포,116
기타 도시,4872
김천,162
김해,572
남양주,356
논산,120
대구_남구,203
대구_달서,588
대구_달성군,221
대구_동구,366
대구_북구,410
대구_서구,254
대구_수성,360
대구_중구,322
대전_대덕,164
대전_동구,189
대전_서구,358
대전_유성,195
대전_중구,191
도시이외,3925
목포,302
범죄분류,상해
부산_강서,152
부산_금정,207
부산_기장군,195
부산_남구,230
부산_동구,182
부산_동래,241
부산_부산진,621
부산_북구,270
부산_사상,316
부산_사하,342
부산_서구,112
부산_수영,237
부산_연제,288
부산_영도,134
부산_중구,171
부산_해운대,359
부천,520
서산,255
서울_강남,442
서울_강동,215
서울_강북,201
서울_강서,259
서울_관악,223
서울_광진,225
서울_구로,266
서울_금천,152
서울_노원,242
서울_도봉,146
서울_동대문,152
서울_동작,157
서울_마포,272
서울_서대문,183
서울_서초,217
서울_성동,153
서울_성북,162
서울_송파,367
서울_양천,123
서울_영등포,298
서울_용산,173
서울_은평,250
서울_종로,209
서울_중구,229
서울_중랑,283
성남,660
수원,790
순천,355
시흥,313
아산,373
안동,203
안산,485
안양,392
양산,308
여수,290
용인,336
울산_남구,424
울산_동구,163
울산_북구,153
울산_울주군,254
울산_중구,240
원주,361
의정부,268
이천,232
익산,236
인천_강화군,78
인천_계양,121
인천_남동,384
인천_동구,55
인천_미추홀,319
인천_부평,399
인천_서구,249
인천_연수,225
인천_옹진군,25
인천_중구,179
전주,649
정읍,125
제주,604
제천,121
진주,357
창원,1079
천안,591
청주,762
춘천,316
충주,213
파주,338
평택,649
포항,590
강릉,67
거제,91
경산,94
경주,41
고양,326
광명,96
광주_광산,83
광주_남구,48
광주_동구,38
광주_북구,116
광주_서구,99
구리,91
구미,90
군산,85
군포,82
기타 도시,1893
김천,41
김해,149
남양주,179
논산,41
대구_남구,58
대구_달서,189
대구_달성군,56
대구_동구,118
대구_북구,125
대구_서구,63
대구_수성,112
대구_중구,36
대전_대덕,96
대전_동구,106
대전_서구,185
대전_유성,113
대전_중구,118
도시이외,1153
목포,132
범죄분류,협박
부산_강서,42
부산_금정,90
부산_기장군,43
부산_남구,64
부산_동구,51
부산_동래,52
부산_부산진,154
부산_북구,86
부산_사상,97
부산_사하,89
부산_서구,33
부산_수영,60
부산_연제,78
부산_영도,34
부산_중구,23
부산_해운대,153
부천,335
서산,65
서울_강남,219
서울_강동,106
서울_강북,139
서울_강서,155
서울_관악,168
서울_광진,113
서울_구로,168
서울_금천,115
서울_노원,152
서울_도봉,70
서울_동대문,143
서울_동작,96
서울_마포,137
서울_서대문,73
서울_서초,148
서울_성동,90
서울_성북,88
서울_송파,218
서울_양천,107
서울_영등포,185
서울_용산,85
서울_은평,107
서울_종로,92
서울_중구,85
서울_중랑,121
성남,385
수원,562
순천,93
시흥,202
아산,129
안동,58
안산,409
안양,238
양산,90
여수,122
용인,247
울산_남구,111
울산_동구,45
울산_북구,38
울산_울주군,52
울산_중구,58
원주,125
의정부,207
이천,106
익산,91
인천_강화군,18
인천_계양,110
인천_남동,229
인천_동구,33
인천_미추홀,177
인천_부평,213
인천_서구,184
인천_연수,80
인천_옹진군,4
인천_중구,56
전주,180
정읍,34
제주,290
제천,37
진주,94
창원,314
천안,244
청주,320
춘천,89
충주,51
파주,146
평택,277
포항,90
강릉,14
거제,21
경산,21
경주,14
고양,89
광명,25
광주_광산,41
광주_남구,14
광주_동구,14
광주_북구,27
광주_서구,27
구리,19
구미,61
군산,24
군포,7
기타 도시,486
김천,10
김해,70
남양주,59
논산,4
대구_남구,15
대구_달서,39
대구_달성군,17
대구_동구,29
대구_북구,30
대구_서구,8
대구_수성,53
대구_중구,12
대전_대덕,16
대전_동구,37
대전_서구,45
대전_유성,25
대전_중구,36
도시이외,261
목포,27
범죄분류,공갈
부산_강서,15
부산_금정,22
부산_기장군,30
부산_남구,25
부산_동구,13
부산_동래,19
부산_부산진,58
부산_북구,29
부산_사상,55
부산_사하,31
부산_서구,22
부산_수영,27
부산_연제,40
부산_영도,10
부산_중구,12
부산_해운대,42
부천,116
서산,29
서울_강남,111
서울_강동,39
서울_강북,30
서울_강서,42
서울_관악,36
서울_광진,30
서울_구로,31
서울_금천,26
서울_노원,22
서울_도봉,27
서울_동대문,31
서울_동작,68
서울_마포,36
서울_서대문,33
서울_서초,58
서울_성동,30
서울_성북,25
서울_송파,31
서울_양천,21
서울_영등포,43
서울_용산,26
서울_은평,39
서울_종로,26
서울_중구,24
서울_중랑,32
성남,70
수원,142
순천,30
시흥,40
아산,15
안동,13
안산,59
안양,40
양산,21
여수,27
용인,41
울산_남구,39
울산_동구,12
울산_북구,9
울산_울주군,16
울산_중구,15
원주,23
의정부,34
이천,16
익산,16
인천_강화군,6
인천_계양,30
인천_남동,71
인천_동구,8
인천_미추홀,86
인천_부평,62
인천_서구,53
인천_연수,44
인천_옹진군,0
인천_중구,23
전주,51
정읍,7
제주,60
제천,12
진주,31
창원,68
천안,75
청주,80
춘천,18
충주,14
파주,43
평택,39
포항,55
강릉,0
거제,1
경산,0
경주,0
고양,4
광명,3
광주_광산,0
광주_남구,2
광주_동구,0
광주_북구,0
광주_서구,1
구리,2
구미,3
군산,1
군포,3
기타 도시,18
김천,1
김해,3
남양주,0
논산,0
대구_남구,0
대구_달서,0
대구_달성군,1
대구_동구,1
대구_북구,1
대구_서구,0
대구_수성,1
대구_중구,1
대전_대덕,0
대전_동구,1
대전_서구,0
대전_유성,1
대전_중구,1
도시이외,11
목포,1
범죄분류,약취와 유인
부산_강서,0
부산_금정,0
부산_기장군,2
부산_남구,2
부산_동구,0
부산_동래,0
부산_부산진,2
부산_북구,1
부산_사상,1
부산_사하,1
부산_서구,0
부산_수영,0
부산_연제,2
부산_영도,0
부산_중구,0
부산_해운대,0
부천,4
서산,0
서울_강남,3
서울_강동,2
서울_강북,0
서울_강서,4
서울_관악,2
서울_광진,0
서울_구로,4
서울_금천,1
서울_노원,3
서울_도봉,1
서울_동대문,2
서울_동작,1
서울_마포,5
서울_서대문,1
서울_서초,0
서울_성동,1
서울_성북,0
서울_송파,0
서울_양천,1
서울_영등포,9
서울_용산,2
서울_은평,2
서울_종로,1
서울_중구,0
서울_중랑,8
성남,3
수원,4
순천,1
시흥,3
아산,3
안동,0
안산,1
안양,3
양산,0
여수,1
용인,5
울산_남구,0
울산_동구,0
울산_북구,1
울산_울주군,1
울산_중구,0
원주,1
의정부,1
이천,1
익산,1
인천_강화군,1
인천_계양,0
인천_남동,2
인천_동구,0
인천_미추홀,2
인천_부평,3
인천_서구,4
인천_연수,2
인천_옹진군,0
인천_중구,1
전주,1
정읍,1
제주,3
제천,0
진주,0
창원,4
천안,1
청주,3
춘천,1
충주,1
파주,2
평택,4
포항,3
강릉,6
거제,6
경산,5
경주,6
고양,26
광명,5
광주_광산,15
광주_남구,6
광주_동구,2
광주_북구,8
광주_서구,19
구리,3
구미,11
군산,12
군포,3
기타 도시,146
김천,3
김해,7
남양주,23
논산,5
대구_남구,2
대구_달서,14
대구_달성군,4
대구_동구,14
대구_북구,12
대구_서구,6
대구_수성,11
대구_중구,1
대전_대덕,7
대전_동구,7
대전_서구,16
대전_유성,4
대전_중구,8
도시이외,80
목포,11
범죄분류,체포와 감금
부산_강서,0
부산_금정,10
부산_기장군,10
부산_남구,9
부산_동구,4
부산_동래,4
부산_부산진,16
부산_북구,4
부산_사상,7
부산_사하,6
부산_서구,4
부산_수영,5
부산_연제,4
부산_영도,2
부산_중구,3
부산_해운대,12
부천,20
서산,2
서울_강남,29
서울_강동,4
서울_강북,13
서울_강서,25
서울_관악,13
서울_광진,10
서울_구로,10
서울_금천,11
서울_노원,6
서울_도봉,7
서울_동대문,5
서울_동작,3
서울_마포,8
서울_서대문,4
서울_서초,16
서울_성동,1
서울_성북,7
서울_송파,10
서울_양천,5
서울_영등포,11
서울_용산,8
서울_은평,11
서울_종로,12
서울_중구,10
서울_중랑,13
성남,18
수원,42
순천,11
시흥,8
아산,16
안동,1
안산,27
안양,17
양산,8
여수,5
용인,22
울산_남구,12
울산_동구,5
울산_북구,2
울산_울주군,7
울산_중구,2
원주,11
의정부,26
이천,10
익산,6
인천_강화군,2
인천_계양,12
인천_남동,25
인천_동구,0
인천_미추홀,27
인천_부평,26
인천_서구,40
인천_연수,2
인천_옹진군,0
인천_중구,4
전주,15
정읍,3
제주,20
제천,8
진주,4
창원,33
천안,34
청주,36
춘천,2
충주,4
파주,17
평택,22
포항,14
강릉,8
거제,2
경산,5
경주,3
고양,8
광명,4
광주_광산,4
광주_남구,4
광주_동구,2
광주_북구,7
광주_서구,2
구리,6
구미,3
군산,3
군포,1
기타 도시,101
김천,5
김해,1
남양주,9
논산,4
대구_남구,3
대구_달서,5
대구_달성군,3
대구_동구,2
대구_북구,7
대구_서구,1
대구_수성,3
대구_중구,2
대전_대덕,1
대전_동구,4
대전_서구,5
대전_유성,5
대전_중구,4
도시이외,54
목포,5
범죄분류,"폭력행위등(손괴,강요,주거침입등)"
부산_강서,1
부산_금정,1
부산_기장군,1
부산_남구,1
부산_동구,1
부산_동래,2
부산_부산진,3
부산_북구,1
부산_사상,1
부산_사하,0
부산_서구,0
부산_수영,3
부산_연제,2
부산_영도,1
부산_중구,0
부산_해운대,10
부천,15
서산,2
서울_강남,18
서울_강동,3
서울_강북,2
서울_강서,8
서울_관악,10
서울_광진,5
서울_구로,8
서울_금천,6
서울_노원,6
서울_도봉,4
서울_동대문,4
서울_동작,5
서울_마포,14
서울_서대문,3
서울_서초,5
서울_성동,4
서울_성북,2
서울_송파,3
서울_양천,5
서울_영등포,12
서울_용산,2
서울_은평,6
서울_종로,14
서울_중구,3
서울_중랑,5
성남,12
수원,18
순천,8
시흥,1
아산,9
안동,1
안산,12
안양,8
양산,4
여수,5
용인,4
울산_남구,5
울산_동구,2
울산_북구,1
울산_울주군,4
울산_중구,2
원주,8
의정부,4
이천,8
익산,5
